eid,pid,id,lab,subject,dob,recording_date,probe_name,probe_type,dset_bwm,dset_rs,n_clusters_text,n_good_clusters,n_overall_clusters,n_spikes,n_trials,recording_length,recording_minutes,duration_seconds,n_cluster_region_labels,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,brain_regions_text,session_json_bytes
f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,e8901184-9f60-4309-bee5-c3c95030550a,e8901184-9f60-4309-bee5-c3c95030550a,hausserlab,PL017,2021-05-15,2021-11-15,probe00,3B2,true,false,"129 good, 763 overall",129,763,4547357,419,64 minutes,64,3872.056400364604,763,16,15,MH;hbc;LH;TH;PF;VPMpc;MB;ml;FF;ZI;HY;SNr;cpd;CA3;DG-sg;DG-po,MH;hbc;LH;PF;VPMpc;TH;ml;FF;ZI;HY;MB;SNr;cpd;CA3;DG-sg,"dentate gyrus granule cell layer, field ca3, fields of forel, hypothalamus, lateral habenula, medial habenula, midbrain, parafascicular nucleus, substantia nigra reticular part, thalamus, ventral posteromedial nucleus of the thalamus parvicellular part, zona incerta, cerebal peduncle, habenular commissure, medial lemniscus, ca3, dg-sg, ff, hy, lh, mb, mh, pf, snr, th, vpmpc, zi, cpd, hbc, ml",31392
30af8629-7b96-45b7-8778-374720ddbc5e,1878c999-d523-474a-9d4e-8dde53d7324c,1878c999-d523-474a-9d4e-8dde53d7324c,hausserlab,PL024,2021-05-19,2021-12-04,probe00,3B2,true,false,"126 good, 1035 overall",126,1035,2135471,416,69 minutes,69,4186.879923313605,1035,11,11,CA2;CA3;fi;STR;BLAa;alv;chpl;VL;LA;BLAp;BMAp,CA2;CA3;alv;fi;chpl;VL;STR;LA;BLAa;BLAp;BMAp,"basolateral amygdalar nucleus anterior part, basolateral amygdalar nucleus posterior part, basomedial amygdalar nucleus posterior part, field ca2, field ca3, lateral amygdalar nucleus, striatum, alveus, choroid plexus, fimbria, lateral ventricle, blaa, blap, bmap, ca2, ca3, la, str, vl, alv, chpl, fi",40001
2038e95d-64d4-4ecb-83d0-1308d3c598f8,1a924329-65aa-465d-b201-c2dd898aebd0,1a924329-65aa-465d-b201-c2dd898aebd0,hausserlab,PL030,2021-10-29,2022-10-06,probe00,3B2,true,false,"130 good, 827 overall",130,827,4172323,535,70 minutes,70,4255.121873050271,827,14,10,DG-mo;DG-sg;CA3;root;LGd-co;LP;PO;VPM;ZI;LHA;TH;HY;nst;PSTN,DG-mo;CA3;root;LGd-co;LP;PO;VPM;TH;ZI;nst,"dentate gyrus molecular layer, dorsal part of the lateral geniculate complex core, field ca3, lateral posterior nucleus of the thalamus, posterior complex of the thalamus, thalamus, ventral posteromedial nucleus of the thalamus, zona incerta, nigrostriatal tract, root, ca3, dg-mo, lgd-co, lp, po, th, vpm, zi, nst, root",36152
6bf810fd-fbeb-4eea-9ea7-b6791d002b22,234c9e15-79a4-4e8a-8263-8b06cfbcbe7d,234c9e15-79a4-4e8a-8263-8b06cfbcbe7d,hausserlab,PL030,2021-10-29,2022-09-14,probe00,3B2,true,false,"127 good, 833 overall",127,833,18082200,489,68 minutes,68,4084.8587875396374,833,14,13,arb;IP;SPIV;NTS;PARN;CB;SUV;MY;LAV;rust;VII;IRN;SPVO;ISN,arb;IP;NTS;CB;MY;SUV;LAV;SPIV;SPVO;ISN;PARN;IRN;VII,"cerebellum, facial motor nucleus, inferior salivatory nucleus, intermediate reticular nucleus, interposed nucleus, lateral vestibular nucleus, medulla, nucleus of the solitary tract, parvicellular reticular nucleus, spinal nucleus of the trigeminal oral part, spinal vestibular nucleus, superior vestibular nucleus, arbor vitae, cb, ip, irn, isn, lav, my, nts, parn, spiv, spvo, suv, vii, arb",35910
233617ec-c5cf-4eda-afc8-3b1d94f36d73,5bfcf68f-4e0b-46f8-a9e3-8e919d5ddd1c,5bfcf68f-4e0b-46f8-a9e3-8e919d5ddd1c,hausserlab,PL030,2021-10-29,2022-10-17,probe00,3B2,true,false,"79 good, 515 overall",79,515,1793744,444,68 minutes,68,4081.940801391138,515,13,8,CA1;CA2;CA3;alv;fiber tracts;LGd-co;IGL;MEA;LGv;ar;RT;int;opt,CA3;IGL;LGv;ar;RT;fiber tracts;opt;MEA,"field ca3, intergeniculate leaflet of the lateral geniculate complex, medial amygdalar nucleus, reticular nucleus of the thalamus, ventral part of the lateral geniculate complex, auditory radiation, fiber tracts, optic tract, ca3, igl, lgv, mea, rt, ar, fiber tracts, opt",25464
500a71dd-8768-4211-a1fe-1fafc9fcbf29,5eebb5d6-cf9b-49a0-b297-0701c4d90173,5eebb5d6-cf9b-49a0-b297-0701c4d90173,hausserlab,PL030,2021-10-29,2022-10-08,probe00,3B2,true,false,"36 good, 717 overall",36,717,1273237,408,47 minutes,47,2858.7630808747276,717,15,6,CA2;CA3;alv;LGd-co;or;VPM;PAL;VPL;ZI;TH;HY;GPi;int;opt;fiber tracts,CA3;LGd-co;or;VPM;VPL;ZI,"dorsal part of the lateral geniculate complex core, field ca3, ventral posterolateral nucleus of the thalamus, ventral posteromedial nucleus of the thalamus, zona incerta, optic radiation, ca3, lgd-co, vpl, vpm, zi, or",30873
bd07e3a7-09c3-4b67-996b-42b6d5cedf1c,6104a953-589c-4661-bed9-a81ccef7d0be,6104a953-589c-4661-bed9-a81ccef7d0be,hausserlab,PL030,2021-10-29,2022-09-15,probe00,3B2,true,false,"175 good, 667 overall",175,667,23825377,473,67 minutes,67,4046.4683047916697,667,5,5,SIM;arb;DN;DCO;VCO,SIM;arb;DN;DCO;VCO,"dentate nucleus, dorsal cochlear nucleus, simple lobule, ventral cochlear nucleus, arbor vitae, dco, dn, sim, vco, arb",30276
61caa69d-088b-465a-b9d0-d75341dabac6,6981808a-357c-4ffd-9989-33160ba9e256,6981808a-357c-4ffd-9989-33160ba9e256,hausserlab,PL030,2021-10-29,2022-10-13,probe00,3B2,true,false,"188 good, 838 overall",188,838,16902402,504,68 minutes,68,4132.936949943527,838,8,6,NOT;PPT;OP;MB;MRN;SUM;Mml;Mmm,NOT;PPT;OP;MB;MRN;SUM,"midbrain, midbrain reticular nucleus, nucleus of the optic tract, olivary pretectal nucleus, posterior pretectal nucleus, supramammillary nucleus, mb, mrn, not, op, ppt, sum",35445
283ecb4c-e529-409c-9f0a-8ea5191dcf50,80c7f589-733c-4f23-abf3-ade8c79f0a3b,80c7f589-733c-4f23-abf3-ade8c79f0a3b,hausserlab,PL030,2021-10-29,2022-09-12,probe00,3B2,true,false,"47 good, 1514 overall",47,1514,4343940,487,70 minutes,70,4242.137196339625,1514,12,10,CUL4 5;arb;IP;scp;CB;SUV;MY;LAV;MV;IRN;PARN;VII,arb;IP;CB;scp;SUV;LAV;MV;PARN;IRN;VII,"cerebellum, facial motor nucleus, intermediate reticular nucleus, interposed nucleus, lateral vestibular nucleus, medial vestibular nucleus, parvicellular reticular nucleus, superior vestibular nucleus, arbor vitae, superior cerebelar peduncles, cb, ip, irn, lav, mv, parn, suv, vii, arb, scp",56910
c16d3557-b2c1-4545-93d0-112ac0915d93,a21bade7-5be7-4a17-a9b9-ddee453e6260,a21bade7-5be7-4a17-a9b9-ddee453e6260,hausserlab,PL030,2021-10-29,2022-09-16,probe00,3B2,true,false,"459 good, 1303 overall",459,1303,27105821,532,71 minutes,71,4302.582178720727,1303,7,7,CUL4 5;arb;CENT3;P;VCO;MY;vVIIIn,CUL4 5;arb;CENT3;P;VCO;MY;vVIIIn,"lobule iii, lobules iv-v, medulla, pons, ventral cochlear nucleus, arbor vitae, vestibular nerve, cent3, cul4 5, my, p, vco, arb, vviiin",51906
c23b4118-db40-4333-af1d-933154b533c6,32e30a72-5f18-4aff-81c3-4553531b2d75,32e30a72-5f18-4aff-81c3-4553531b2d75,hausserlab,PL031,2021-11-12,2022-11-19,probe00,3B2,true,false,"79 good, 393 overall",79,393,1917000,457,67 minutes,67,4068.0144549887764,393,13,8,SSp-ll5;SSp-ll6a;SSp-ll6b;ccb;VL;chpl;fi;RT;fiber tracts;st;int;GPe;PAL,SSp-ll5;SSp-ll6a;fi;fiber tracts;st;RT;int;GPe,"globus pallidus external segment, primary somatosensory area lower limb layer 5, primary somatosensory area lower limb layer 6a, reticular nucleus of the thalamus, fiber tracts, fimbria, internal capsule, stria terminalis, gpe, rt, ssp-ll5, ssp-ll6a, fi, fiber tracts, int, st",22074
ef38e503-dd79-4185-bf87-4712d4f274fe,379105fd-dbb1-40d9-8a51-ae5a8ef8df04,379105fd-dbb1-40d9-8a51-ae5a8ef8df04,hausserlab,PL031,2021-11-12,2022-11-15,probe00,3B2,true,false,"104 good, 667 overall",104,667,9231881,577,78 minutes,78,4730.58562141011,667,12,10,fiber tracts;int;GPe;STR;CP;CEAc;ec;BLAa;amc;EPv;PIR;void,int;GPe;STR;CP;CEAc;BLAa;ec;EPv;PIR;void,"basolateral amygdalar nucleus anterior part, caudoputamen, central amygdalar nucleus capsular part, endopiriform nucleus ventral part, globus pallidus external segment, piriform area, striatum, external capsule, internal capsule, void, blaa, ceac, cp, epv, gpe, pir, str, ec, int, void",32799
c8e11fd8-d130-4f06-abba-9aa20240ce7c,623bb859-eb7c-4739-ba18-28ecad1d9fbb,623bb859-eb7c-4739-ba18-28ecad1d9fbb,hausserlab,PL031,2021-11-12,2022-12-07,probe00,3B2,true,false,"99 good, 722 overall",99,722,5547943,632,72 minutes,72,4338.300788566636,722,16,13,SUB;DG-mo;DG-sg;root;MGd;MGv;MGm;PIL;cpd;void;PP;MB;SNr;alv;CA3;HATA,SUB;DG-mo;DG-sg;root;MGd;MGv;MGm;PIL;PP;MB;SNr;CA3;void,"dentate gyrus granule cell layer, dentate gyrus molecular layer, field ca3, medial geniculate complex dorsal part, medial geniculate complex medial part, medial geniculate complex ventral part, midbrain, peripeduncular nucleus, posterior intralaminar thalamic nucleus, subiculum, substantia nigra reticular part, root, void, ca3, dg-mo, dg-sg, mb, mgd, mgm, mgv, pil, pp, snr, sub, root, void",35266
9fcbd1a0-77e6-4c41-9428-eeaee74becd5,9866c08f-acce-4291-b94d-d9835e62f835,9866c08f-acce-4291-b94d-d9835e62f835,hausserlab,PL031,2021-11-12,2022-11-17,probe00,3B2,true,false,"21 good, 243 overall",21,243,1551716,522,75 minutes,75,4556.550997826041,243,14,4,alv;VL;chpl;fi;root;fiber tracts;st;int;GPe;CEAc;CP;STR;BLAa;ec,int;GPe;CP;ec,"caudoputamen, globus pallidus external segment, external capsule, internal capsule, cp, gpe, ec, int",18695
fbd28ea6-3251-48e0-b215-2c51ec5185f7,fd6d686b-eae1-44cb-adbb-159c69c85827,fd6d686b-eae1-44cb-adbb-159c69c85827,hausserlab,PL031,2021-11-12,2022-11-16,probe00,3B2,true,false,"48 good, 431 overall",48,431,1318844,629,75 minutes,75,4533.847587276495,431,11,7,VL;CP;STR;int;GPe;BLAa;CEAc;ec;amc;EPv;PIR,int;GPe;CP;STR;BLAa;EPv;PIR,"basolateral amygdalar nucleus anterior part, caudoputamen, endopiriform nucleus ventral part, globus pallidus external segment, piriform area, striatum, internal capsule, blaa, cp, epv, gpe, pir, str, int",26829
7f150b7c-c261-46e6-9edb-cc391c9d9f03,0ffa052a-fe3f-46c2-999d-43bd56b7826e,0ffa052a-fe3f-46c2-999d-43bd56b7826e,hausserlab,PL033,2021-11-12,2022-10-10,probe00,3B2,true,false,"87 good, 603 overall",87,603,2755360,656,71 minutes,71,4300.663975632637,603,19,13,MOp6a;MOp6b;cing;ccb;VL;chpl;fi;AD;AV;AMd;ZI;AMv;PR;PVHd;AHN;VM;HY;PeF;VMH,MOp6a;MOp6b;ccb;VL;chpl;AD;AV;AMd;AMv;VM;PR;HY;AHN,"anterior hypothalamic nucleus, anterodorsal nucleus, anteromedial nucleus dorsal part, anteromedial nucleus ventral part, anteroventral nucleus of thalamus, hypothalamus, perireunensis nucleus, primary motor area layer 6a, primary motor area layer 6b, ventral medial nucleus of the thalamus, choroid plexus, corpus callosum body, lateral ventricle, ad, ahn, amd, amv, av, hy, mop6a, mop6b, pr, vl, vm, ccb, chpl",32130
a34b4013-414b-42ed-9318-e93fbbc71e7b,22f26d69-0b30-450e-9618-ee801b720e0a,22f26d69-0b30-450e-9618-ee801b720e0a,hausserlab,PL033,2021-11-12,2022-10-25,probe00,3B2,true,false,"32 good, 334 overall",32,334,930825,711,79 minutes,79,4764.902629856973,334,12,9,DG-po;DG-sg;DG-mo;LP;Eth;CL;PCN;MD;VPMpc;VM;HY;PH,DG-mo;LP;CL;MD;PCN;VPMpc;VM;HY;PH,"central lateral nucleus of the thalamus, dentate gyrus molecular layer, hypothalamus, lateral posterior nucleus of the thalamus, mediodorsal nucleus of thalamus, paracentral nucleus, posterior hypothalamic nucleus, ventral medial nucleus of the thalamus, ventral posteromedial nucleus of the thalamus parvicellular part, cl, dg-mo, hy, lp, md, pcn, ph, vm, vpmpc",25512
be164a14-6e73-42c3-ab60-d29c48693c0f,77121d92-6dde-4243-ab54-0a99efa22e99,77121d92-6dde-4243-ab54-0a99efa22e99,hausserlab,PL033,2021-11-12,2022-11-02,probe00,3B2,true,false,"191 good, 882 overall",191,882,6513868,420,68 minutes,68,4098.417622126132,882,11,8,DG-mo;CA3;alv;LD;PO;VPM;LHA;PSTN;ZI;VM;TH,LD;PO;VPM;TH;VM;ZI;LHA;PSTN,"lateral dorsal nucleus of thalamus, lateral hypothalamic area, parasubthalamic nucleus, posterior complex of the thalamus, thalamus, ventral medial nucleus of the thalamus, ventral posteromedial nucleus of the thalamus, zona incerta, ld, lha, po, pstn, th, vm, vpm, zi",34676
37ac03f1-9831-4a30-90fc-a59e635b98bd,8b31b4bd-003e-4816-a3bf-2df4cc3558f8,8b31b4bd-003e-4816-a3bf-2df4cc3558f8,hausserlab,PL033,2021-11-12,2022-11-03,probe00,3B2,true,false,"71 good, 398 overall",71,398,1631358,490,70 minutes,70,4215.441343226513,398,12,6,DG-po;DG-mo;LP;Eth;PO;PCN;VPMpc;VM;TH;PH;HY;V3,DG-mo;LP;Eth;PO;PCN;VPMpc,"dentate gyrus molecular layer, ethmoid nucleus of the thalamus, lateral posterior nucleus of the thalamus, paracentral nucleus, posterior complex of the thalamus, ventral posteromedial nucleus of the thalamus parvicellular part, dg-mo, eth, lp, pcn, po, vpmpc",22418
4546cd60-fa2a-4d20-a9b6-d091e01d16f2,a464fc97-1391-4bbe-9aef-73a79975d27f,a464fc97-1391-4bbe-9aef-73a79975d27f,hausserlab,PL033,2021-11-12,2022-10-05,probe00,3B2,true,false,"41 good, 380 overall",41,380,1122237,550,67 minutes,67,4059.829390392298,380,9,5,MOs5;cing;ccb;SEZ;VL;CP;PAL;STR;BST,VL;CP;STR;PAL;BST,"bed nuclei of the stria terminalis, caudoputamen, pallidum, striatum, lateral ventricle, bst, cp, pal, str, vl",23146
49250fba-801c-4867-a0a7-a1e19538cb61,a6b71993-165b-4c43-845c-c062fe7d7a11,a6b71993-165b-4c43-845c-c062fe7d7a11,hausserlab,PL033,2021-11-12,2022-10-26,probe00,3B2,true,false,"22 good, 646 overall",22,646,846986,678,71 minutes,71,4292.742641515603,646,15,9,LP;Eth;CL;PCN;PF;VPMpc;VM;MB;mtt;HY;pm;PH;PMd;PMv;PVp,LP;Eth;CL;PCN;PF;VPMpc;VM;PH;PMd,"central lateral nucleus of the thalamus, dorsal premammillary nucleus, ethmoid nucleus of the thalamus, lateral posterior nucleus of the thalamus, paracentral nucleus, parafascicular nucleus, posterior hypothalamic nucleus, ventral medial nucleus of the thalamus, ventral posteromedial nucleus of the thalamus parvicellular part, cl, eth, lp, pcn, pf, ph, pmd, vm, vpmpc",33710
9fc31d79-b56f-46d0-92a0-e9563caf4a7a,b8f3a7c3-b700-446b-8d29-69691c0e3b1d,b8f3a7c3-b700-446b-8d29-69691c0e3b1d,hausserlab,PL033,2021-11-12,2022-10-12,probe00,3B2,true,false,"67 good, 377 overall",67,377,1156544,420,67 minutes,67,4027.2470872182885,377,15,6,RSPv5;RSPv2/3;HPF;ccb;RSPv1;dhc;DG-mo;V3;chpl;MH;LH;MD;PCN;VAL;VM,RSPv5;RSPv2/3;RSPv1;MH;LH;MD,"lateral habenula, medial habenula, mediodorsal nucleus of thalamus, retrosplenial area ventral part layer 1, retrosplenial area ventral part layer 2/3, retrosplenial area ventral part layer 5, lh, md, mh, rspv1, rspv2/3, rspv5",20831
cef05f87-161b-4031-932c-6f47daf89698,c1014051-d06b-4f85-9887-e7c42a94baf2,c1014051-d06b-4f85-9887-e7c42a94baf2,hausserlab,PL033,2021-11-12,2022-10-06,probe00,3B2,true,false,"114 good, 730 overall",114,730,2775489,586,68 minutes,68,4112.832422803404,730,12,8,MOs6a;SF;root;TRS;MOs6b;cing;ccb;VL;LSc;LSr;V3;BST,MOs6a;cing;LSc;LSr;SF;TRS;V3;BST,"bed nuclei of the stria terminalis, lateral septal nucleus caudal (caudodorsal) part, lateral septal nucleus rostral (rostroventral) part, secondary motor area layer 6a, septofimbrial nucleus, triangular nucleus of septum, cingulum bundle, third ventricle, bst, lsc, lsr, mos6a, sf, trs, v3, cing",34583
2ab7d2c2-bcb7-4ae6-9626-f3786c22d970,c44adf4f-3d1c-491f-88e4-c516cc910bd8,c44adf4f-3d1c-491f-88e4-c516cc910bd8,hausserlab,PL033,2021-11-12,2022-10-28,probe00,3B2,true,false,"38 good, 462 overall",38,462,1809288,591,70 minutes,70,4233.296950207433,462,13,8,LGv;TH;fiber tracts;RT;BLAv;int;st;CEAm;CEAl;CEAc;STR;BLAa;BMAp,TH;RT;fiber tracts;int;CEAm;BLAa;BMAp;BLAv,"basolateral amygdalar nucleus anterior part, basolateral amygdalar nucleus ventral part, basomedial amygdalar nucleus posterior part, central amygdalar nucleus medial part, reticular nucleus of the thalamus, thalamus, fiber tracts, internal capsule, blaa, blav, bmap, ceam, rt, th, fiber tracts, int",27003
837b4e6a-ccfd-49b0-a1dd-3aa53fbf2ecb,d3deaed9-34b7-41da-bd62-961750cb9ca0,d3deaed9-34b7-41da-bd62-961750cb9ca0,hausserlab,PL033,2021-11-12,2022-10-11,probe00,3B2,true,false,"235 good, 860 overall",235,860,24141028,560,67 minutes,67,4063.067960232955,860,9,8,STR;PAL;BST;int;LPO;HY;void;LHA;root,STR;PAL;int;HY;LPO;LHA;root;void,"hypothalamus, lateral hypothalamic area, lateral preoptic area, pallidum, striatum, internal capsule, root, void, hy, lha, lpo, pal, str, int, root, void",36954
94dabed1-741c-4ddd-a6b7-70561e27b750,ec2fbc3e-cb2b-48cb-a521-3a6ca15e244c,ec2fbc3e-cb2b-48cb-a521-3a6ca15e244c,hausserlab,PL033,2021-11-12,2022-10-29,probe00,3B2,true,false,"76 good, 529 overall",76,529,2970154,629,71 minutes,71,4295.3608214028645,529,10,8,DG-mo;LP;CL;MD;PH;PCN;VM;VPMpc;HY;DMH,LP;CL;MD;PCN;VPMpc;VM;PH;DG-mo,"central lateral nucleus of the thalamus, dentate gyrus molecular layer, lateral posterior nucleus of the thalamus, mediodorsal nucleus of thalamus, paracentral nucleus, posterior hypothalamic nucleus, ventral medial nucleus of the thalamus, ventral posteromedial nucleus of the thalamus parvicellular part, cl, dg-mo, lp, md, pcn, ph, vm, vpmpc",29124
62902992-8432-46fb-af12-6392012e58c7,edc82c06-83fd-44be-a41e-52fdeea728b4,edc82c06-83fd-44be-a41e-52fdeea728b4,hausserlab,PL033,2021-11-12,2022-10-04,probe00,3B2,true,false,"99 good, 753 overall",99,753,4394810,659,73 minutes,73,4424.374668786605,753,18,10,MOp5;MOp6a;MOp6b;cing;ccb;VL;chpl;AD;fi;root;AV;IAD;AMd;AMv;TH;mtt;PR;ZI,MOp6a;cing;ccb;VL;chpl;fi;AD;TH;PR;ZI,"anterodorsal nucleus, perireunensis nucleus, primary motor area layer 6a, thalamus, zona incerta, choroid plexus, cingulum bundle, corpus callosum body, fimbria, lateral ventricle, ad, mop6a, pr, th, vl, zi, ccb, chpl, cing, fi",36804
75db708a-9952-4452-a5b1-a851d88f8e28,f2803f8c-a37b-42dd-9f20-84bdc90b21e2,f2803f8c-a37b-42dd-9f20-84bdc90b21e2,hausserlab,PL033,2021-11-12,2022-10-07,probe00,3B2,true,false,"31 good, 556 overall",31,556,1372294,551,69 minutes,69,4163.277663500767,556,15,11,chpl;VL;fi;AD;AV;AMd;AMv;VM;TH;PR;ZI;PVHd;AHN;HY;PeF,AD;AV;AMd;AMv;VM;PR;ZI;VL;PVHd;AHN;PeF,"anterior hypothalamic nucleus, anterodorsal nucleus, anteromedial nucleus dorsal part, anteromedial nucleus ventral part, anteroventral nucleus of thalamus, paraventricular hypothalamic nucleus descending division, perifornical nucleus, perireunensis nucleus, ventral medial nucleus of the thalamus, zona incerta, lateral ventricle, ad, ahn, amd, amv, av, pr, pvhd, pef, vl, vm, zi",28516
6cbeead9-bb7a-40e1-8ccd-47ae60239654,0a85a28b-e9e3-44ec-ad4d-88ba9116ff63,0a85a28b-e9e3-44ec-ad4d-88ba9116ff63,hausserlab,PL034,2022-06-25,2022-10-20,probe00,3B2,true,false,"67 good, 528 overall",67,528,1599352,499,68 minutes,68,4091.233172176827,528,14,9,SSp-ll5;SSp-ll6b;cing;ccb;alv;CA3;DG-po;DG-sg;DG-mo;root;V3;chpl;MH;LH,ccb;alv;CA3;DG-po;DG-sg;DG-mo;chpl;MH;LH,"dentate gyrus granule cell layer, dentate gyrus molecular layer, dentate gyrus polymorph layer, field ca3, lateral habenula, medial habenula, alveus, choroid plexus, corpus callosum body, ca3, dg-mo, dg-po, dg-sg, lh, mh, alv, ccb, chpl",26571
87ad026d-5b95-4022-8d59-c260870d830f,4f922a5b-5014-455d-8cd5-7caed78af615,4f922a5b-5014-455d-8cd5-7caed78af615,hausserlab,PL034,2022-06-25,2022-10-18,probe00,3B2,true,false,"47 good, 362 overall",47,362,1116843,926,87 minutes,87,5224.673950882992,362,17,9,alv;CA3;DG-po;DG-sg;CL;MD;chpl;DG-mo;root;MH;LH;PO;VPLpc;TH;ZI;HY;VM,alv;CA3;DG-po;DG-sg;DG-mo;root;MH;LH;ZI,"dentate gyrus granule cell layer, dentate gyrus molecular layer, dentate gyrus polymorph layer, field ca3, lateral habenula, medial habenula, zona incerta, alveus, root, ca3, dg-mo, dg-po, dg-sg, lh, mh, zi, alv, root",30806
3bb54985-77b2-421d-9d1f-46185be51216,81950362-ed95-4662-997f-e119bbd594d1,81950362-ed95-4662-997f-e119bbd594d1,hausserlab,PL034,2022-06-25,2022-10-19,probe00,3B2,true,false,"10 good, 344 overall",10,344,533475,755,74 minutes,74,4471.075026026731,344,13,5,chpl;fi;VL;root;LD;VPL;PO;VPM;ZI;STN;HY;fiber tracts;int,LD;VPL;PO;VPM;STN,"lateral dorsal nucleus of thalamus, posterior complex of the thalamus, subthalamic nucleus, ventral posterolateral nucleus of the thalamus, ventral posteromedial nucleus of the thalamus, ld, po, stn, vpl, vpm",26899
04749a70-ac63-477d-8392-d4d529184fab,a44a9942-0667-4d49-9047-40d2256c9854,a44a9942-0667-4d49-9047-40d2256c9854,hausserlab,PL035,2022-07-01,2023-04-15,probe00,3B2,true,false,"72 good, 931 overall",72,931,7050611,593,74 minutes,74,4468.468001243752,931,14,13,NPC;MB;pc;PRC;AQ;PAG;RN;MRN;INC;VTA;TRN;ml;PRNr;P,NPC;MB;pc;PRC;AQ;PAG;MRN;INC;RN;VTA;ml;P;TRN,"interstitial nucleus of cajal, midbrain, midbrain reticular nucleus, nucleus of the posterior commissure, periaqueductal gray, pons, precommissural nucleus, red nucleus, tegmental reticular nucleus, ventral tegmental area, cerebral aqueduct, medial lemniscus, posterior commissure, aq, inc, mb, mrn, npc, p, pag, prc, rn, trn, vta, ml, pc",40538
5437ec1f-6535-470c-80b8-4c8806ee085d,b9faf068-fd1c-4568-8a1a-f503eed6f726,b9faf068-fd1c-4568-8a1a-f503eed6f726,hausserlab,PL035,2022-07-01,2023-04-13,probe00,3B2,true,false,"43 good, 549 overall",43,549,1481542,512,67 minutes,67,4068.3037458050253,549,16,10,RSPd5;RSPd6a;RSPv6a;RSPv6b;cing;ccs;dhc;alv;SUB;FC;PRC;chpl;V3;MB;pc;RPF,RSPd5;RSPd6a;RSPv6a;RSPv6b;cing;ccs;SUB;FC;PRC;RPF,"fasciola cinerea, precommissural nucleus, retroparafascicular nucleus, retrosplenial area dorsal part layer 5, retrosplenial area dorsal part layer 6a, retrosplenial area ventral part layer 6a, retrosplenial area ventral part layer 6b, subiculum, cingulum bundle, corpus callosum splenium, fc, prc, rpf, rspd5, rspd6a, rspv6a, rspv6b, sub, ccs, cing",27893
a2b9fbbe-79fc-4166-a16e-b307813a2f06,d552cffa-b662-40bd-b1e3-98d0a8face2c,d552cffa-b662-40bd-b1e3-98d0a8face2c,hausserlab,PL035,2022-07-01,2023-04-12,probe00,3B2,true,false,"87 good, 566 overall",87,566,3615120,469,67 minutes,67,4067.4981490682144,566,12,9,VISam5;VISam6a;VISam6b;cing;ccs;CA1;DG-mo;DG-sg;APN;MRN;MB;RPF,VISam5;VISam6a;VISam6b;CA1;DG-sg;APN;MB;RPF;MRN,"anterior pretectal nucleus, anteromedial visual area layer 5, anteromedial visual area layer 6a, anteromedial visual area layer 6b, dentate gyrus granule cell layer, field ca1, midbrain, midbrain reticular nucleus, retroparafascicular nucleus, apn, ca1, dg-sg, mb, mrn, rpf, visam5, visam6a, visam6b",27340
36573e0b-ddd6-4504-94ec-9a23c877486c,f72e60c3-3593-466a-afaf-91145c44fb2b,f72e60c3-3593-466a-afaf-91145c44fb2b,hausserlab,PL035,2022-07-01,2023-04-14,probe00,3B2,true,false,"65 good, 805 overall",65,805,5669232,516,68 minutes,68,4114.751676282546,805,11,9,PPT;SCig;MB;SCiw;MRN;INC;tspc;CLI;CS;P;mtg,PPT;MB;MRN;INC;tspc;mtg;CLI;CS;P,"central linear nucleus raphe, interstitial nucleus of cajal, midbrain, midbrain reticular nucleus, pons, posterior pretectal nucleus, superior central nucleus raphe, crossed tectospinal pathway, mammillotegmental tract, cli, cs, inc, mb, mrn, p, ppt, mtg, tspc",35067
14127fdb-2e66-4823-b124-f49c128ba94d,0a45a464-a909-4b7c-a3e0-cd6cfb4262e4,0a45a464-a909-4b7c-a3e0-cd6cfb4262e4,hausserlab,PL037,2022-07-01,2023-04-13,probe00,3B2,true,false,"186 good, 1306 overall",186,1306,13024843,629,83 minutes,83,5016.674302049699,1306,13,10,DG-mo;root;bsc;MB;PPT;SCig;APN;MRN;RN;TRN;PRNr;rust;RR,DG-mo;bsc;MB;SCig;MRN;RN;RR;rust;PRNr;TRN,"dentate gyrus molecular layer, midbrain, midbrain reticular nucleus, midbrain reticular nucleus retrorubral area, pontine reticular nucleus, red nucleus, superior colliculus motor related intermediate gray layer, tegmental reticular nucleus, brachium of the superior colliculus, rubrospinal tract, dg-mo, mb, mrn, prnr, rn, rr, scig, trn, bsc, rust",53478
62ff920c-2fdd-4feb-9d9f-0d66f2e595a1,31258665-fbe8-4599-9c5f-dbc0eeee9c51,31258665-fbe8-4599-9c5f-dbc0eeee9c51,hausserlab,PL037,2022-07-01,2023-04-10,probe00,3B2,true,false,"123 good, 844 overall",123,844,7340201,627,67 minutes,67,4068.3815800444045,844,9,7,DG-mo;root;bsc;SCig;MB;MRN;PRNr;rust;P,DG-mo;SCig;MRN;MB;P;rust;PRNr,"dentate gyrus molecular layer, midbrain, midbrain reticular nucleus, pons, pontine reticular nucleus, superior colliculus motor related intermediate gray layer, rubrospinal tract, dg-mo, mb, mrn, p, prnr, scig, rust",39169
